Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity,Exposure
2024-07-10 15:29:54.623000,52708932.84731017,7925091.577490794,44790846.18084115,2.9008220000000002
2024-07-10 15:30:06.623000,52882160.37925775,8081050.074047926,44808079.359519914,2.900824
2024-07-10 15:30:18.623000,53028255.77430956,8229458.329584396,44805805.800629675,2.9008230000000004
2024-07-10 15:30:30.623000,53180129.9148552,8373375.417941736,44813778.71038667,2.900823
2024-07-10 15:30:42.622000,53346260.23502287,8531848.88155917,44821510.026116714,2.900824
2024-07-10 15:30:54.630000,53486823.56696703,8674768.505351758,44819059.97022224,2.900823
2024-07-10 15:31:06.623000,53740770.38746894,8890146.461731933,44857617.79575886,2.9008260000000003
2024-07-10 15:31:18.646000,54161581.67472415,9287219.76927935,44881410.247571036,2.900824
2024-07-10 15:31:30.622000,54476821.23314659,9609866.579243202,44874026.44008269,2.900823
2024-07-10 15:31:42.623000,54681641.257228546,9795690.536312945,44893035.601940826,2.900825
2024-07-10 15:31:54.622000,54864214.74181638,9974999.5087601,44896265.64599081,2.900823
2024-07-10 15:32:06.623000,55127933.30446797,10182988.006166523,44952043.970954455,2.900824
2024-07-10 15:32:18.623000,55147075.74569304,10221545.939517207,44932668.46500565,2.9008249999999998
2024-07-10 15:32:30.630000,55041472.02362916,10111329.784685243,44937178.17322877,2.900823
2024-07-10 15:32:42.623000,55045008.230417214,10105296.941387365,44946816.164367035,2.9008249999999998
2024-07-10 15:32:54.622000,55032379.76519775,10096551.87629446,44942932.07723047,2.900824
2024-07-10 15:33:06.622000,55075226.1597214,10113950.991889896,44968355.90966159,2.9008260000000003
2024-07-10 15:33:18.630000,55081328.9322865,10140475.209638637,44948002.03390414,2.900825
2024-07-10 15:33:30.622000,55117230.44306361,10157619.297958339,44966645.00616204,2.900825
2024-07-10 15:33:42.638000,55235075.275163196,10261904.203771066,44980176.66704357,2.900824
2024-07-10 15:33:54.622000,55506383.18409418,10514281.971508106,44999237.11357976,2.9008249999999998
2024-07-10 15:34:06.622000,55744627.1319366,10732514.370911723,45019214.878525935,2.900825
2024-07-10 15:34:18.623000,55884146.06189618,10874025.148018235,45017295.42457749,2.900825
2024-07-10 15:34:30.623000,56043386.29299813,11039024.773650521,45011458.81308208,2.900824
2024-07-10 15:34:42.623000,56282590.05027537,11277559.755435007,45012051.74805503,2.900824
2024-07-10 15:34:54.624000,56489813.59102545,11465739.758261956,45031193.184286125,2.9008260000000003
2024-07-10 15:35:06.622000,56539490.66213922,11534182.861772083,45012306.499013215,2.9008249999999998
2024-07-10 15:35:18.623000,56715823.20633971,11712682.034232985,45010227.424721494,2.9008279999999997
2024-07-10 15:35:30.622000,56959671.4866731,11935952.035730511,45030837.42354763,2.9008260000000003
2024-07-10 15:35:42.623000,57124582.96418611,12103476.591182524,45028243.640613206,2.90083
2024-07-10 15:35:54.622000,57078213.53075743,12048366.880077,45036997.712377295,2.9008279999999997
2024-07-10 15:36:06.623000,57107550.597587585,12102985.697197009,45011649.76920398,2.90083
