Wavelength,Transmission,Interpolated_Intensity,Expected_Counts
3.948873755000000187e+02,3.212099999999999692e-10,2.062688053773058299e-08,6.625560297524440059e-18
3.948959801999999968e+02,1.469000000000000045e-10,2.063059994289711781e-08,3.030635131611586796e-18
3.949045949000000064e+02,4.508699999999999640e-10,2.063432367059108254e-08,9.303397513359400833e-18
3.949132096000000161e+02,1.981699999999999991e-10,2.063804739828505057e-08,4.089841852918148306e-18
3.949218142999999941e+02,1.687500000000000118e-10,2.064176680345158540e-08,3.483298148082455403e-18
3.949304291000000262e+02,3.400000000000000150e-10,2.064549057437083587e-08,7.019466795286084781e-18
3.949390338000000042e+02,0.000000000000000000e+00,2.064920997953737401e-08,0.000000000000000000e+00
3.949476485000000139e+02,1.556799999999999990e-10,2.065293370723133873e-08,3.215248719541774734e-18
3.949562632000000235e+02,3.510899999999999736e-10,2.065665743492530677e-08,7.252345858827925486e-18
3.949648680000000240e+02,3.024599999999999564e-10,2.066037688331712734e-08,6.248937592128097759e-18
3.949734526999999957e+02,5.328000000000000239e-11,2.066408764342882552e-08,1.100982589641887939e-18
3.949820573999999738e+02,1.615900000000000076e-10,2.066780704859536035e-08,3.339710940982524293e-18
3.949906720999999834e+02,4.365400000000000249e-10,2.067153077628932839e-08,9.023950045081344268e-18
3.949992768000000183e+02,0.000000000000000000e+00,2.067525018145588637e-08,0.000000000000000000e+00
3.950078915999999936e+02,1.850000000000000074e-10,2.067897395237511368e-08,3.825610181189396467e-18
3.950165063000000032e+02,1.799999999999999923e-11,2.068269768006908172e-08,3.722885582412434349e-19
3.950251109999999812e+02,4.235000000000000368e-10,2.068641708523561654e-08,8.760697635597284422e-18
3.950337256999999909e+02,2.325000000000000243e-10,2.069014081292958127e-08,4.810457739006127969e-18
3.950423304999999914e+02,5.772000000000000205e-11,2.069386026132140184e-08,1.194449614283471376e-18
3.950509152000000199e+02,7.850000000000000034e-11,2.069757102143312650e-08,1.624759325182500346e-18
3.950595298999999727e+02,1.959200000000000069e-10,2.070129474912706806e-08,4.055797667248975184e-18
3.950681346000000076e+02,1.199999999999999992e-10,2.070501415429362936e-08,2.484601698515235464e-18
3.950767493000000172e+02,1.183999999999999996e-10,2.070873788198759408e-08,2.451914565227331297e-18
3.950853541000000178e+02,6.058800000000000832e-10,2.071245733037941466e-08,1.254926364733028196e-17
3.950939688000000274e+02,5.577000000000000490e-10,2.071618105807338269e-08,1.155341417608752656e-17
3.951025834999999802e+02,3.069000000000000466e-10,2.071990478576732426e-08,6.358938778751992507e-18
3.951111581999999771e+02,4.833400000000000080e-10,2.072361122335161570e-08,1.001655024869477064e-17
3.951197728999999867e+02,3.971500000000000192e-10,2.072733495104558374e-08,8.231861075807754069e-18
3.951283776999999873e+02,3.366000000000000060e-10,2.073105439943740431e-08,6.978072910850631070e-18
3.951369923999999969e+02,3.650300000000000309e-10,2.073477812713136904e-08,7.568816059746764975e-18
3.951455970999999749e+02,8.525999999999998527e-11,2.073849753229790386e-08,1.768164299603719014e-18
3.951541818000000035e+02,8.434999999999999306e-10,2.074220829240962851e-08,1.749605269464752079e-17
3.951627965999999788e+02,4.671900000000000173e-10,2.074593206332885583e-08,9.692292000666608738e-18
3.951714013000000136e+02,2.881900000000000150e-10,2.074965146849541381e-08,5.979842056705693705e-18
3.951800160000000233e+02,5.357600000000000193e-10,2.075337519618938185e-08,1.111882829511042403e-17
3.951885907000000202e+02,4.300499999999999780e-10,2.075708163377367329e-08,8.926582956604367709e-18
3.951972053999999730e+02,6.093900000000001052e-10,2.076080536146761817e-08,1.265142717922475364e-17
3.952058202000000051e+02,1.618200000000000161e-10,2.076452913238686864e-08,3.360116104202843533e-18
3.952144248999999832e+02,2.752800000000000565e-10,2.076824853755340347e-08,5.717083457417701793e-18
3.952230096000000117e+02,2.597599999999999901e-10,2.077195929766512812e-08,5.395724147161493756e-18
3.952316142999999897e+02,5.732100000000000296e-10,2.077567870283166295e-08,1.190882678925013775e-17
3.952402291000000218e+02,6.014000000000000119e-10,2.077940247375091342e-08,1.249673264771380029e-17
3.952488337999999999e+02,3.683900000000000069e-10,2.078312187891744824e-08,7.656294268974398900e-18
3.952574185000000284e+02,2.512500000000000371e-10,2.078683263902917290e-08,5.222691700556080221e-18
3.952660331999999812e+02,4.720000000000000244e-10,2.079055636672311446e-08,9.813142605093310752e-18
3.952746379999999817e+02,7.548000000000000715e-11,2.079427581511493504e-08,1.569551938524875509e-18
3.952832227000000103e+02,4.528800000000000429e-10,2.079798657522665638e-08,9.418992160188649745e-18
3.952918273999999883e+02,5.528400000000000265e-10,2.080170598039319451e-08,1.150001513420057428e-17
3.953004420999999979e+02,5.225000000000000698e-11,2.080542970808715924e-08,1.087083702247554275e-18
3.953090167999999949e+02,2.808000000000000023e-10,2.080913614567145399e-08,5.843205429704544119e-18
3.953176316000000270e+02,4.155199999999999775e-10,2.081285991659070447e-08,8.648159552541769817e-18
3.953262462999999798e+02,6.084500000000000030e-10,2.081658364428464603e-08,1.266585031836499232e-17
3.953348209999999767e+02,5.124600000000000067e-10,2.082488375071573427e-08,1.067191992689178604e-17
3.953434356999999864e+02,5.650199999999999783e-10,2.098249468097308509e-08,1.185552914464341196e-17
3.953520404999999869e+02,5.727599999999999950e-10,2.113992448499144649e-08,1.210810314802370106e-17
3.953606252000000154e+02,6.854399999999999615e-10,2.129698654785878366e-08,1.459780645936432508e-17
3.953692399000000250e+02,7.286700000000000283e-10,2.145459747811613448e-08,1.563332154437888569e-17
3.953778446000000031e+02,6.680400000000000009e-10,2.161202545257611926e-08,1.443769748333895136e-17
3.953864292999999748e+02,3.132000000000000145e-10,2.176908751544241418e-08,6.818078209836564664e-18
3.953950340999999753e+02,4.649200000000000344e-10,2.192651731946077889e-08,1.019407643216370628e-17
3.954036188000000038e+02,4.402999999999999685e-10,2.208357938232811606e-08,9.723400002039068513e-18
3.954122234999999819e+02,7.711999999999999838e-10,2.224100735678810083e-08,1.715226487355498403e-17
3.954208381999999915e+02,9.359000000000000458e-10,2.239861828704545165e-08,2.096286685484584049e-17
3.954294229999999857e+02,7.071599999999999651e-10,2.255568217947012651e-08,1.595047621003409367e-17
3.954380277000000206e+02,4.317200000000000353e-10,2.259353185487835806e-08,9.754079572388085665e-18
3.954466123999999922e+02,9.067800000000000471e-10,2.256180748483034498e-08,2.045859579109446090e-17
3.954552171000000271e+02,4.791499999999999429e-10,2.253000920568789923e-08,1.079525391090535524e-17
3.954638017999999988e+02,1.109859999999999929e-09,2.249828483563988616e-08,2.496994640768328250e-17
3.954724065999999993e+02,6.623399999999999069e-10,2.246648618695209961e-08,1.488045246106585281e-17
3.954809913000000279e+02,5.286600000000000128e-10,2.243476181690387478e-08,1.186036118212440294e-17
3.954896059999999807e+02,7.153599999999999988e-10,2.240292658321463786e-08,1.602615756056842314e-17
3.954982107999999812e+02,9.667300000000000314e-10,2.237112793452684800e-08,2.162684050814514199e-17
3.955067955000000097e+02,9.402299999999999678e-10,2.233940356447862648e-08,2.100417741342973761e-17
3.955154001999999878e+02,8.491599999999998883e-10,2.230760528533639248e-08,1.894272610409624825e-17
3.955239849000000163e+02,1.035319999999999895e-09,2.227588091528816765e-08,2.306266502921614455e-17
3.955325895999999943e+02,1.157100000000000068e-09,2.224408263614593365e-08,2.573862801828446277e-17
3.955411743999999885e+02,5.516499999999999510e-10,2.221235789655236803e-08,1.225344723363311325e-17
3.955497890999999981e+02,7.807600000000000005e-10,2.218052266286291604e-08,1.731766487425684904e-17
3.955583637999999951e+02,9.029999999999999837e-10,2.214883524736190920e-08,2.000039822836780386e-17
3.955669785000000047e+02,7.724999999999999690e-10,2.211700001367246052e-08,1.708538251056197554e-17
3.955755533000000241e+02,1.020499999999999733e-09,2.208531222862589782e-08,2.253806112931272433e-17
3.955841379999999958e+02,1.436669999999999962e-09,2.205358785857788806e-08,3.168372806878309554e-17
3.955927426999999739e+02,1.341960000000000192e-09,2.202178957943565075e-08,2.955236074401947012e-17
3.956013274000000024e+02,8.042699999999999534e-10,2.199006520938742923e-08,1.768594974595402562e-17
3.956099421999999777e+02,1.740839999999999957e-09,2.195822960615263645e-08,3.822576442757475579e-17
3.956185168999999746e+02,1.484040000000000182e-09,2.192654219065162961e-08,3.253986567261464633e-17
3.956271315999999842e+02,9.953200000000000329e-10,2.189470695696217762e-08,2.179223972840359585e-17
3.956357062999999812e+02,1.435610000000000174e-09,2.186301954146117078e-08,3.138676948391707547e-17
3.956443209999999908e+02,9.295300000000000978e-10,2.183118430777172210e-08,2.029274074960305006e-17
3.956528958000000102e+02,1.256400000000000128e-09,2.179922740548972166e-08,2.738854931225728757e-17
3.956614804999999819e+02,1.305920000000000180e-09,2.174956206753616254e-08,2.840318809523682867e-17
3.956700951999999916e+02,1.472400000000000003e-09,2.169972316962820781e-08,3.195067239496057212e-17
3.956786698999999885e+02,1.719150000000000004e-09,2.165011568499256220e-08,3.721979637985496410e-17
3.956872847000000206e+02,1.968399999999999944e-09,2.160027620855129413e-08,4.251798368891236604e-17
3.956958594000000176e+02,1.227959999999999966e-09,2.155066872391564851e-08,2.646335916621945817e-17
3.957044440999999892e+02,1.712010000000000171e-09,2.150100338596208940e-08,3.680993280680096102e-17
3.957130488000000241e+02,1.856660000000000080e-09,2.145122234137204817e-08,3.982762647233183080e-17
3.957216334999999958e+02,1.381560000000000138e-09,2.140155700341848906e-08,2.956753509364284836e-17
3.957302083000000152e+02,1.388000000000000170e-09,2.135194894024953010e-08,2.963650512906635244e-17
3.957388230000000249e+02,2.261419999999999828e-09,2.130211004234157537e-08,4.817301769195208276e-17
3.957474076999999966e+02,2.603040000000000557e-09,2.125244470438801626e-08,5.532096366331019285e-17
3.957559823999999935e+02,1.374479999999999993e-09,2.120283721975237064e-08,2.914287570180523929e-17
3.957645972000000256e+02,1.292469999999999984e-09,2.115299774331110589e-08,2.733961499329730399e-17
3.957731719000000226e+02,1.887180000000000094e-09,2.110339025867545696e-08,3.982589602836715359e-17
3.957817565999999943e+02,2.498410000000000268e-09,2.105372492072189785e-08,5.260083687918080033e-17
3.957903612999999723e+02,2.173600000000000021e-09,2.100394387613218418e-08,4.565417240916091690e-17
3.957989461000000233e+02,2.136340000000000090e-09,2.095427795964498747e-08,4.476546217630797604e-17
3.958075208000000202e+02,2.288650000000000363e-09,2.090467047500933855e-08,4.784347408263012920e-17
3.958161354999999730e+02,1.913600000000000092e-09,2.085483157710171469e-08,3.990780570594184215e-17
3.958247202000000016e+02,1.649640000000000106e-09,2.080516623914782471e-08,3.432103443474782053e-17
3.958332948999999985e+02,3.046399999999999737e-09,2.075555875451217909e-08,6.322973418974589438e-17
3.958418796999999927e+02,2.921900000000000012e-09,2.069522243625391254e-08,6.046937043649031170e-17
3.958504844000000276e+02,3.302599999999999742e-09,2.061973992854928865e-08,6.809875308802688057e-17
3.958590690999999993e+02,3.397599999999999931e-09,2.054443286567816795e-08,6.980176510442814737e-17
3.958676437999999962e+02,3.264470000000000412e-09,2.046921352522330089e-08,6.682113347668571604e-17
3.958762285999999904e+02,2.856000000000000064e-09,2.039390558512781887e-08,5.824499435112504960e-17
3.958848433000000000e+02,1.833719999999999950e-09,2.031833535500693803e-08,3.725813790718332277e-17
3.958934179999999969e+02,2.455199999999999959e-09,2.024311601455207097e-08,4.970089843892824249e-17
3.959020027000000255e+02,3.146319999999999946e-09,2.016780895168045396e-08,6.345438066085123904e-17
3.959105774999999880e+02,2.997500000000000454e-09,2.009258873400172188e-08,6.022753473017017133e-17
3.959191622000000166e+02,2.357039999999999959e-09,2.001728167113010156e-08,4.718153359012049235e-17
3.959277668999999946e+02,3.366379999999999701e-09,1.994179916342597729e-08,6.713167386777393806e-17
3.959363516000000232e+02,4.341219999999999615e-09,1.986649210055435697e-08,8.624481283676857200e-17
3.959449263999999857e+02,2.874239999999999786e-09,1.979127188287562820e-08,5.688486529663643711e-17
3.959535111000000143e+02,4.418439999999999892e-09,1.971596482000400788e-08,8.711380759929851162e-17
3.959620858000000112e+02,3.731249999999999911e-09,1.964074547954914082e-08,7.328453157056773193e-17
3.959707005000000208e+02,2.948670000000000324e-09,1.956517524942825998e-08,5.769124530273163825e-17
3.959792853000000150e+02,4.094280000000000052e-09,1.948986730933277796e-08,7.979697392725501167e-17
3.959878600000000120e+02,3.868830000000000174e-09,1.941464796887791090e-08,7.511197250143393128e-17
3.959964446999999836e+02,3.867399999999999280e-09,1.933222640179281475e-08,7.476545238629351311e-17
3.960050193999999806e+02,7.490000000000000455e-05,1.922261995831605029e-08,1.439774234877872250e-12
3.960136041000000091e+02,8.320000000000000301e-05,1.911288568944151803e-08,1.590192089361534331e-12
3.960222089000000096e+02,6.559999999999999534e-05,1.900289449151864846e-08,1.246589878643623334e-12
3.960307935999999813e+02,7.289999999999999660e-05,1.889316022264484412e-08,1.377311380230808982e-12
3.960393682999999783e+02,8.189999999999999852e-05,1.878355377916807966e-08,1.538373054513865614e-12
3.960479530000000068e+02,6.870000000000000293e-05,1.867381951029354740e-08,1.282891400357166733e-12
3.960565378000000010e+02,6.970000000000000013e-05,1.856408396316548219e-08,1.293916652232634072e-12
3.960651124999999979e+02,7.459999999999999726e-05,1.845447751968871773e-08,1.376704022968778319e-12
3.960736972000000264e+02,8.930000000000000221e-05,1.834474325081418879e-08,1.638185572297707144e-12
3.960822719000000234e+02,7.889999999999999336e-05,1.823513680733742433e-08,1.438752294098922609e-12
3.960908567000000176e+02,8.279999999999999329e-05,1.812540126020935912e-08,1.500783224345334848e-12
3.960994314000000145e+02,7.799999999999999859e-05,1.801579481673259466e-08,1.405231995705142353e-12
3.961080160999999862e+02,8.890000000000000604e-05,1.790606054785879032e-08,1.591848782704646616e-12
3.961166208000000211e+02,8.839999999999999388e-05,1.779607062818945370e-08,1.573172643531947599e-12
3.961252056000000152e+02,9.239999999999999624e-05,1.768633508106138849e-08,1.634217361490072218e-12
3.961337902999999869e+02,7.040000000000000359e-05,1.754050717099989785e-08,1.234851704838392969e-12
3.961423649999999839e+02,7.880000000000000448e-05,1.738870221439484064e-08,1.370229734494313591e-12
3.961509497000000124e+02,7.389999999999999380e-05,1.723672021957610360e-08,1.273793624226674015e-12
3.961595244999999750e+02,9.320000000000000214e-05,1.708491349258952151e-08,1.592313937509343504e-12
3.961681092000000035e+02,9.749999999999999823e-05,1.693293149777078447e-08,1.650960821032651483e-12
3.961766839000000004e+02,1.047999999999999995e-04,1.678112654116572726e-08,1.758662061514168206e-12
3.961852685999999721e+02,9.210000000000000250e-05,1.662914454634799607e-08,1.531544212718650496e-12
3.961938433000000259e+02,1.396000000000000051e-04,1.647733958974193301e-08,2.300236606727974039e-12
3.962024281000000201e+02,1.183000000000000024e-04,1.632535582454167109e-08,1.931289594043279866e-12
3.962110028000000170e+02,1.127000000000000018e-04,1.617355086793661388e-08,1.822759182816456253e-12
3.962195874999999887e+02,1.191999999999999971e-04,1.602156887311888269e-08,1.909771009675770754e-12
3.962281621999999857e+02,1.323999999999999927e-04,1.586976391651382549e-08,2.101156742546430240e-12
3.962367469999999798e+02,1.560999999999999996e-04,1.571778015131356687e-08,2.453545481620047606e-12
3.962453317000000084e+02,1.576000000000000090e-04,1.552459995157489142e-08,2.446676952368202834e-12
