Wavelength,Transmission,Matched_Intensity,Expected_Counts
4.016180939000000194e+02,4.670999999999999948e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.016265485999999783e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.016349733000000128e+02,5.994000000000000188e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.016434380000000033e+02,3.996000000000000340e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.016518927999999846e+02,2.860000000000000011e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.016603475000000003e+02,1.971000000000000225e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.016687822000000097e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.016772369999999910e+02,6.240000000000000068e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.016856917000000067e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.016941264000000160e+02,5.616000000000000304e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.017025810999999749e+02,3.000000000000000142e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.017110058000000095e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.017194706000000224e+02,9.620000000000001418e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.017279252999999812e+02,5.095999999999999773e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.017363500000000158e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.017448147999999719e+02,3.198000000000000227e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.017532694999999876e+02,5.720000000000000022e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.017616942000000222e+02,3.000000000000000142e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.017701488999999810e+02,2.125000000000000094e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.017785837000000129e+02,3.000000000000000142e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.017870383999999717e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.017954631000000063e+02,3.050000000000000454e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.018039279000000192e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.018123825999999781e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.018208073000000127e+02,4.300000000000000661e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.018292720000000031e+02,5.408000000000000221e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.018376968000000033e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.018461515000000190e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.018545862000000284e+02,1.525000000000000227e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.018630408999999872e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.018714656999999875e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.018799303999999779e+02,2.573999999999999978e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.018883551000000125e+02,4.419999999999999988e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.018968098999999938e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.019052345999999716e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.019136993000000189e+02,2.449999999999999941e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.019221239999999966e+02,3.075000000000000367e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.019305787999999779e+02,2.072000000000000057e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.019390134999999873e+02,2.969999999999999825e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.019474382000000219e+02,7.588000000000000060e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.019558928999999807e+02,6.750000000000000117e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.019643277000000126e+02,7.250000000000000813e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.019727824000000282e+02,3.956000000000000349e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.019812071000000060e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.019896719000000189e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.019980965999999967e+02,3.551999999999999728e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.020065212999999744e+02,4.300000000000000661e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.020149759999999901e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020234108000000219e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020318354999999997e+02,9.250000000000000369e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.020402902000000154e+02,3.975000000000000491e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.020487249000000247e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020571797000000061e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.020656043999999838e+02,5.759999999999999690e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.020740390999999931e+02,2.879999999999999845e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.020824938000000088e+02,1.752000000000000128e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.020909186000000091e+02,1.525000000000000227e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.020993432999999868e+02,3.172000000000000136e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.021078079999999773e+02,1.464000000000000063e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.021162327999999775e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.021246575000000121e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.021330922000000214e+02,8.509999999999999887e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.021415468999999803e+02,8.279999999999999454e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.021499716999999805e+02,1.752000000000000128e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.021584063999999898e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.021668611000000055e+02,3.657000000000000270e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.021752857999999833e+02,1.978000000000000175e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.021837105999999835e+02,3.657000000000000270e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.021921452999999929e+02,2.951999999999999861e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.022005700000000274e+02,2.420000000000000109e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.022090246999999863e+02,1.175999999999999836e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.022174595000000181e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.022258841999999959e+02,8.140000000000000454e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.022343088999999736e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.022427736999999865e+02,5.856000000000000251e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.022511984000000211e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.022596230999999989e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.022680477999999766e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.022764826000000085e+02,3.792000000000000321e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.022849072999999862e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.022933620000000019e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.023017967000000112e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.023102215000000115e+02,8.509999999999999887e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.023186461999999892e+02,4.392000000000000188e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.023270709000000238e+02,2.806000000000000120e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.023355055999999763e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.023439303999999765e+02,3.380999999999999750e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.023523551000000111e+02,6.000000000000000283e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.023608198000000016e+02,2.253999999999999726e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.023692446000000018e+02,3.932999999999999498e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.023776692999999796e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.023861039999999889e+02,2.640000000000000060e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.023945287000000235e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.024029535000000237e+02,2.829000000000000325e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.024113782000000015e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.024198129000000108e+02,2.759999999999999953e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.024282375999999886e+02,2.640000000000000060e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.024366623999999888e+02,5.169999999999999983e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.024450970999999981e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.024535217999999759e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.024619465000000105e+02,8.140000000000000454e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.024703713000000107e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.024788060000000200e+02,2.992000000000000499e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.024872306999999978e+02,1.126999999999999863e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.024956553999999755e+02,2.728000000000000170e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.025040902000000074e+02,1.628000000000000091e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.025125148999999851e+02,2.001000000000000056e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.025209396000000197e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.025293644000000199e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.025377990999999724e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.025462238000000070e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.025546484999999848e+02,1.550000000000000140e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.025630833000000166e+02,2.855999999999999624e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.025715079999999944e+02,1.978000000000000175e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.025799326999999721e+02,1.775999999999999864e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.025883574999999723e+02,2.519999999999999764e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.025967921999999817e+02,5.500000000000000394e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.026051868999999783e+02,2.640000000000000060e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.026136116000000129e+02,5.900000000000000305e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.026220362999999907e+02,1.628000000000000091e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.026304711000000225e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.026388958000000002e+02,5.697999999999999995e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.026473204999999780e+02,7.769999999999999405e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.026557553000000098e+02,2.464000000000000164e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.026641799999999876e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.026725746999999842e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.026809994000000188e+02,5.417999999999999411e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.026894341999999938e+02,2.519999999999999764e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.026978589000000284e+02,2.330999999999999822e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.027062836000000061e+02,2.759999999999999953e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.027146882999999775e+02,4.807000000000000177e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.027231130999999777e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.027315378000000123e+02,2.519999999999999764e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.027399624999999901e+02,9.799999999999999439e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.027483973000000219e+02,2.330999999999999822e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.027567920000000186e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.027652166999999963e+02,3.806000000000000221e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.027736413999999741e+02,2.582999999999999960e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.027820762000000059e+02,2.057999999999999511e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.027904709000000025e+02,2.699999999999999724e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.027988955999999803e+02,1.553999999999999881e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.028073302999999896e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.028157550999999899e+02,1.959999999999999888e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.028241497999999865e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.028325745000000211e+02,7.399999999999999972e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.028410092999999961e+02,1.219999999999999891e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.028494039999999927e+02,2.330999999999999822e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.028578287000000273e+02,1.280999999999999893e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.028662534000000051e+02,1.313999999999999934e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.028746580999999765e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.028830828999999767e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.028915076000000113e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.028999023000000079e+02,2.519999999999999764e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.029083370999999829e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.029167618000000175e+02,2.057999999999999511e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.029251565000000141e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.029335912000000235e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.029420160000000237e+02,4.559999999999999957e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.029504107000000204e+02,1.763999999999999673e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.029588353999999981e+02,2.090000000000000021e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.029672401000000264e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.029756649000000266e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.029840896000000043e+02,2.603999999999999809e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.029924843000000010e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.030009190999999760e+02,1.406000000000000108e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.030093137999999726e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.030177385000000072e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.030261332000000039e+02,2.584000000000000137e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.030345679999999788e+02,3.219999999999999608e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.030429626999999755e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.030513874000000101e+02,9.799999999999999439e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.030598221000000194e+02,2.399999999999999871e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.030682168999999817e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.030766416000000163e+02,3.199999999999999936e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.030850363000000129e+02,9.799999999999999439e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.030934710999999879e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031018657999999846e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031102604999999812e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031186852000000158e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031270898999999872e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031355146999999874e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031439093999999841e+02,2.219999999999999830e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.031523341000000187e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031607389000000126e+02,2.959999999999999989e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.031691635999999903e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.031775582999999870e+02,3.479999999999999873e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.031859529999999836e+02,2.078999999999999684e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.031943878000000154e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032027825000000121e+02,3.039999999999999971e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.032112071999999898e+02,2.564999999999999996e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.032196018999999865e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032280066999999804e+02,2.109000000000000162e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.032364314000000149e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032448261000000116e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032532509000000118e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032616555999999832e+02,4.193999999999999941e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.032700502999999799e+02,1.567999999999999781e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.032784750000000145e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.032868697999999767e+02,7.011000000000000398e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.032952745000000050e+02,4.750000000000000561e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.033036991999999827e+02,5.833000000000000692e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.033120938999999794e+02,1.159000000000000050e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.033204886999999985e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.033288934000000268e+02,4.559999999999999957e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.033373181000000045e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.033457128000000012e+02,1.406000000000000108e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.033541076000000203e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.033625422999999728e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.033709370000000263e+02,9.799999999999999439e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.033793317000000229e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.033877264999999852e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.033961312000000135e+02,1.634000000000000186e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.034045558999999912e+02,1.178000000000000029e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.034129505999999878e+02,6.660000000000000298e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.034213454000000070e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.034297500999999784e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.034381748000000130e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.034465695999999753e+02,4.250000000000000672e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.034549642999999719e+02,8.330000000000000250e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.034633690000000001e+02,1.178000000000000029e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.034717636999999968e+02,2.279999999999999978e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.034801583999999934e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.034885831999999937e+02,2.279999999999999978e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.034969879000000219e+02,2.897999999999999647e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.035053826000000186e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.035137773999999808e+02,6.660000000000000298e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.035221720999999775e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.035305667999999741e+02,4.679999999999999607e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.035389715000000024e+02,6.660000000000000298e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.035473963000000026e+02,1.350000000000000023e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.035557909999999993e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.035641856999999959e+02,1.781999999999999960e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.035725904000000241e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.035809851999999864e+02,1.548000000000000109e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.035893798999999831e+02,1.887000000000000179e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.035977745999999797e+02,3.058999999999999466e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.036061793000000080e+02,1.548000000000000109e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.036145741000000271e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.036229688000000237e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.036313635000000204e+02,3.995999999999999694e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.036397681999999918e+02,1.478999999999999817e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.036481630000000109e+02,2.039999999999999789e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.036565577000000076e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.036649524000000042e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.036733471000000009e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.036817518999999947e+02,6.660000000000000298e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.036901465999999914e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.036985412999999880e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.037069361000000072e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.037153407999999786e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.037237354999999752e+02,3.039999999999999971e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.037321301999999719e+02,7.399999999999999972e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.037405249999999910e+02,1.565999999999999749e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.037489297000000192e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.037573244000000159e+02,1.781999999999999960e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.037657191000000125e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.037741138999999748e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.037825186000000031e+02,8.330000000000000250e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.037909132999999997e+02,2.091000000000000198e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.037993081000000188e+02,5.219000000000000279e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.038076727999999775e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.038160674999999742e+02,2.091000000000000198e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.038244722000000024e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.038328668999999991e+02,4.250000000000000672e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.038412617000000182e+02,1.037000000000000044e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.038496564000000149e+02,1.037000000000000044e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.038580610999999863e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.038664258000000018e+02,2.429999999999999945e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.038748206000000209e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.038832153000000176e+02,1.478999999999999817e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.038916100000000142e+02,5.363999999999999520e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.039000148000000081e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.039084095000000048e+02,9.919999999999999736e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.039167742000000203e+02,3.114000000000000181e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.039251689000000169e+02,3.168000000000000072e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.039335737000000108e+02,3.999999999999999920e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.039419684000000075e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.039503331000000230e+02,2.575999999999999686e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.039587278000000197e+02,3.774000000000000357e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.039671225999999820e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.039755273000000102e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.039838920000000257e+02,3.774000000000000357e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.039922867000000224e+02,4.250000000000000672e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.040006814999999847e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.040090862000000129e+02,1.775999999999999864e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.040174508999999716e+02,1.376000000000000114e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.040258456000000251e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.040342403999999874e+02,1.567999999999999781e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.040426051000000029e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.040510097999999743e+02,7.839999999999998905e-12,0.000000000000000000e+00,0.000000000000000000e+00
4.040594045999999935e+02,1.887000000000000179e-11,0.000000000000000000e+00,0.000000000000000000e+00
