time,reg1,reg2,reg3,reg4,reg5,reg6
2024-07-10 04:52:23.900000,1430238.9661312646,588305.5423195953,571079.5119651135,3454723.2383921337,1973848.4895417907,2453140.4705578065,2942309.9724001638,1485986.6287265979,16724885.85704761
2024-07-10 04:53:53.900000,1425429.7885522195,586020.9678044544,570290.7821165491,3458859.0529307094,1966901.5133433808,2459271.3888615505,2936669.543233224,1495782.0918678227,16723101.348058607
2024-07-10 04:55:23.900000,1423442.7281968454,586365.0654168474,575005.4943155525,3451953.635362418,1958887.4736783216,2463934.7510767025,2944464.9312253967,1492039.1342857196,16727037.060914032
2024-07-10 04:56:53.900000,1421972.652631437,586773.7911482218,577983.1324700867,3447140.9916541,1958339.620692527,2462453.2498876946,2950256.445433013,1489610.9888862127,16720018.228830244
2024-07-10 04:58:23.900000,1428644.961863714,588667.9603058595,577911.924578205,3456564.0134434514,1960443.0448327926,2464152.530931491,2943269.8151265183,1490106.9434758597,16729024.575334951
2024-07-10 04:59:53.900000,1428712.6344269696,589603.3008362956,578437.0854583643,3452997.89625089,1965931.246674621,2467683.798757397,2946778.2062441334,1493572.9733666251,16735690.295254592
2024-07-10 05:01:23.900000,1431137.5377340242,589206.6503355296,579152.0434101338,3448503.456169282,1969347.7485893313,2473555.331991584,2945989.039991656,1491189.3997754913,16744666.604347806
2024-07-10 05:02:53.900000,1436012.7556587704,591847.3454139916,580448.835719671,3447597.695498148,1969864.8249404137,2472250.774764055,2954890.023668874,1497589.5779654311,16740815.298016218
2024-07-10 05:04:23.900000,1437173.6111439527,590713.0589193674,579358.8231643618,3448453.10137241,1965765.112682374,2471743.294552359,2958393.90237106,1501071.9663351346,16745898.646617632
2024-07-10 05:05:53.900000,1433510.8654711915,592065.9925996485,579113.9902173339,3440558.7208887935,1964046.541899256,2463846.9936375944,2965461.1596411336,1496354.2851718056,16725043.623969138
2024-07-10 05:07:23.900000,1433766.1154622512,591418.9205041793,577385.9185770663,3442454.939276831,1966198.9349624556,2467166.7195437253,2973781.3918956155,1505159.0986142186,16738907.10622456
2024-07-10 05:08:53.900000,1433555.1522088682,592774.3583479658,579585.4811714023,3438730.571278997,1958235.6213424641,2468089.3591766744,2968003.780909653,1502510.1486720028,16732489.144726163
